37.0	11.0	28.0	47.0	4.0	47.0	39.0	15.0	40.0	37.0	65.0	17.0	15.0	31.0	44.0	55.0	22.0	40.0	60.0	49.0	58.0	36.0	50.0	39.0	11.0	36.0	35.0	8.0	33.0	55.0
85.0	41.0	35.0	95.0	53.0	17.0	85.0	37.0	35.0	36.0	21.0	65.0	55.0	18.0	47.0	85.0	29.0	47.0	108.0	70.0	66.0	78.0	55.0	23.0	42.0	13.0	83.0	56.0	80.0	12.0
68.0	67.0	83.0	60.0	57.0	65.0	49.0	53.0	93.0	44.0	81.0	52.0	72.0	70.0	34.0	14.0	71.0	33.0	77.0	107.0	116.0	38.0	107.0	87.0	67.0	70.0	57.0	62.0	53.0	77.0
76.0	37.0	42.0	81.0	43.0	8.0	70.0	26.0	47.0	15.0	27.0	53.0	51.0	20.0	25.0	65.0	29.0	26.0	97.0	77.0	77.0	62.0	66.0	36.0	39.0	15.0	71.0	48.0	67.0	19.0
31.0	30.0	47.0	34.0	16.0	55.0	23.0	25.0	59.0	37.0	74.0	10.0	30.0	45.0	39.0	37.0	39.0	36.0	50.0	65.0	76.0	17.0	69.0	57.0	30.0	49.0	24.0	20.0	20.0	65.0
73.0	28.0	23.0	83.0	41.0	22.0	74.0	27.0	25.0	34.0	34.0	53.0	41.0	6.0	45.0	79.0	15.0	45.0	96.0	58.0	56.0	68.0	45.0	14.0	29.0	7.0	71.0	43.0	69.0	23.0
69.0	27.0	30.0	77.0	36.0	15.0	66.0	19.0	36.0	21.0	32.0	47.0	42.0	9.0	32.0	67.0	18.0	32.0	91.0	65.0	66.0	59.0	55.0	26.0	29.0	7.0	65.0	41.0	62.0	22.0
41.0	28.0	45.0	44.0	17.0	46.0	32.0	18.0	56.0	28.0	65.0	18.0	33.0	38.0	30.0	37.0	34.0	26.0	60.0	67.0	77.0	24.0	68.0	52.0	28.0	41.0	34.0	23.0	30.0	56.0
97.0	53.0	48.0	105.0	64.0	18.0	94.0	47.0	47.0	40.0	9.0	75.0	67.0	29.0	50.0	90.0	41.0	51.0	119.0	83.0	78.0	87.0	67.0	35.0	54.0	24.0	93.0	68.0	90.0	7.0
39.0	8.0	25.0	49.0	7.0	46.0	41.0	15.0	37.0	37.0	64.0	20.0	13.0	29.0	45.0	58.0	20.0	41.0	62.0	47.0	55.0	39.0	47.0	37.0	8.0	35.0	37.0	10.0	35.0	53.0
73.0	39.0	23.0	88.0	52.0	63.0	84.0	52.0	15.0	70.0	70.0	64.0	40.0	42.0	81.0	104.0	36.0	79.0	95.0	26.0	17.0	84.0	6.0	27.0	39.0	47.0	77.0	50.0	77.0	61.0
12.0	57.0	72.0	11.0	44.0	94.0	22.0	61.0	83.0	77.0	112.0	33.0	47.0	80.0	78.0	58.0	70.0	75.0	11.0	69.0	86.0	33.0	83.0	86.0	56.0	85.0	16.0	41.0	20.0	103.0
33.0	21.0	39.0	39.0	7.0	51.0	30.0	18.0	50.0	36.0	69.0	10.0	22.0	38.0	40.0	45.0	31.0	37.0	54.0	57.0	68.0	26.0	60.0	49.0	21.0	43.0	28.0	12.0	25.0	60.0
67.0	35.0	20.0	82.0	48.0	63.0	79.0	49.0	16.0	68.0	72.0	59.0	35.0	42.0	79.0	100.0	34.0	77.0	89.0	22.0	16.0	79.0	6.0	28.0	35.0	47.0	71.0	45.0	72.0	62.0
15.0	46.0	56.0	30.0	37.0	87.0	35.0	55.0	66.0	75.0	104.0	32.0	32.0	69.0	79.0	71.0	58.0	76.0	31.0	47.0	64.0	44.0	62.0	71.0	44.0	75.0	25.0	32.0	29.0	94.0
64.0	71.0	88.0	54.0	59.0	76.0	44.0	59.0	99.0	53.0	92.0	52.0	74.0	78.0	44.0	7.0	77.0	43.0	70.0	109.0	120.0	34.0	112.0	94.0	72.0	79.0	54.0	64.0	49.0	87.0
47.0	40.0	57.0	45.0	30.0	51.0	33.0	29.0	68.0	29.0	69.0	27.0	45.0	48.0	26.0	25.0	46.0	23.0	62.0	80.0	90.0	22.0	81.0	63.0	41.0	50.0	38.0	35.0	33.0	62.0
44.0	17.0	18.0	59.0	25.0	57.0	54.0	32.0	27.0	55.0	72.0	35.0	11.0	36.0	64.0	78.0	24.0	61.0	67.0	26.0	36.0	55.0	29.0	33.0	16.0	43.0	47.0	21.0	47.0	62.0
16.0	58.0	69.0	24.0	47.0	97.0	33.0	65.0	79.0	83.0	115.0	38.0	45.0	81.0	86.0	70.0	70.0	82.0	17.0	60.0	78.0	44.0	77.0	84.0	56.0	87.0	25.0	42.0	29.0	105.0
21.0	56.0	66.0	33.0	48.0	98.0	41.0	65.0	75.0	86.0	115.0	41.0	42.0	80.0	89.0	78.0	68.0	86.0	27.0	52.0	70.0	51.0	70.0	81.0	55.0	86.0	31.0	42.0	36.0	105.0
54.0	46.0	42.0	70.0	51.0	85.0	71.0	62.0	44.0	84.0	98.0	57.0	36.0	64.0	93.0	102.0	52.0	90.0	71.0	9.0	26.0	76.0	29.0	55.0	45.0	70.0	62.0	46.0	64.0	88.0
31.0	24.0	41.0	37.0	10.0	52.0	27.0	20.0	53.0	37.0	71.0	8.0	25.0	41.0	40.0	43.0	34.0	37.0	52.0	59.0	70.0	23.0	63.0	52.0	24.0	45.0	26.0	14.0	23.0	62.0
38.0	34.0	36.0	55.0	36.0	76.0	55.0	48.0	43.0	71.0	91.0	40.0	21.0	55.0	79.0	85.0	43.0	76.0	58.0	20.0	37.0	59.0	35.0	51.0	32.0	61.0	45.0	30.0	47.0	80.0
47.0	3.0	15.0	59.0	17.0	43.0	51.0	18.0	27.0	39.0	59.0	30.0	15.0	23.0	49.0	67.0	12.0	46.0	70.0	41.0	47.0	49.0	38.0	27.0	3.0	29.0	46.0	18.0	45.0	49.0
53.0	62.0	79.0	45.0	49.0	71.0	34.0	51.0	90.0	49.0	88.0	41.0	64.0	71.0	41.0	4.0	68.0	39.0	61.0	99.0	110.0	24.0	102.0	86.0	62.0	72.0	43.0	53.0	39.0	82.0
8.0	52.0	67.0	9.0	39.0	88.0	17.0	55.0	78.0	72.0	107.0	28.0	42.0	74.0	73.0	54.0	65.0	69.0	17.0	66.0	83.0	28.0	79.0	81.0	51.0	79.0	10.0	36.0	15.0	97.0
53.0	19.0	32.0	59.0	21.0	30.0	49.0	4.0	42.0	19.0	49.0	30.0	31.0	21.0	28.0	52.0	20.0	25.0	74.0	62.0	68.0	42.0	58.0	36.0	21.0	24.0	48.0	26.0	45.0	40.0
4.0	46.0	61.0	13.0	33.0	82.0	16.0	50.0	72.0	66.0	101.0	22.0	37.0	68.0	68.0	53.0	59.0	65.0	22.0	62.0	78.0	26.0	74.0	75.0	45.0	73.0	6.0	30.0	11.0	91.0
66.0	31.0	40.0	71.0	35.0	18.0	60.0	17.0	47.0	8.0	37.0	43.0	45.0	21.0	20.0	56.0	26.0	19.0	87.0	73.0	76.0	51.0	66.0	38.0	33.0	19.0	61.0	40.0	57.0	29.0
82.0	40.0	40.0	89.0	49.0	5.0	78.0	32.0	42.0	25.0	19.0	60.0	55.0	18.0	35.0	75.0	30.0	36.0	104.0	76.0	74.0	71.0	63.0	31.0	42.0	12.0	78.0	54.0	75.0	10.0
58.0	52.0	68.0	54.0	43.0	54.0	41.0	39.0	79.0	32.0	72.0	40.0	58.0	57.0	24.0	18.0	57.0	22.0	71.0	93.0	102.0	29.0	93.0	73.0	53.0	57.0	48.0	48.0	43.0	66.0
20.0	47.0	64.0	15.0	32.0	76.0	2.0	45.0	75.0	57.0	95.0	19.0	42.0	65.0	56.0	37.0	58.0	53.0	32.0	73.0	87.0	10.0	81.0	76.0	46.0	70.0	10.0	32.0	6.0	86.0
78.0	61.0	74.0	75.0	56.0	46.0	62.0	46.0	83.0	28.0	60.0	57.0	71.0	57.0	16.0	36.0	61.0	18.0	92.0	104.0	110.0	51.0	100.0	74.0	62.0	55.0	69.0	62.0	64.0	57.0
56.0	33.0	25.0	72.0	42.0	69.0	69.0	48.0	27.0	70.0	81.0	51.0	27.0	47.0	80.0	95.0	36.0	77.0	77.0	11.0	19.0	71.0	16.0	37.0	32.0	53.0	61.0	38.0	62.0	70.0
96.0	54.0	51.0	103.0	63.0	14.0	92.0	46.0	51.0	36.0	6.0	74.0	68.0	31.0	44.0	85.0	42.0	45.0	118.0	86.0	83.0	83.0	72.0	39.0	55.0	24.0	92.0	67.0	88.0	5.0
75.0	39.0	22.0	90.0	53.0	59.0	85.0	51.0	13.0	68.0	67.0	64.0	41.0	40.0	79.0	104.0	34.0	77.0	97.0	30.0	21.0	84.0	10.0	24.0	38.0	44.0	78.0	51.0	78.0	58.0
18.0	60.0	71.0	26.0	49.0	100.0	35.0	67.0	81.0	86.0	117.0	41.0	47.0	83.0	88.0	73.0	72.0	85.0	18.0	61.0	78.0	46.0	77.0	86.0	58.0	89.0	27.0	45.0	32.0	107.0
36.0	14.0	32.0	45.0	4.0	47.0	36.0	14.0	43.0	35.0	65.0	15.0	18.0	33.0	41.0	51.0	24.0	38.0	58.0	52.0	62.0	32.0	54.0	42.0	14.0	37.0	33.0	10.0	31.0	55.0
49.0	10.0	11.0	62.0	23.0	48.0	56.0	26.0	22.0	47.0	63.0	35.0	14.0	27.0	57.0	75.0	15.0	54.0	72.0	33.0	39.0	55.0	31.0	26.0	10.0	33.0	50.0	22.0	49.0	52.0
55.0	34.0	49.0	57.0	29.0	37.0	44.0	20.0	59.0	15.0	55.0	32.0	44.0	36.0	16.0	37.0	37.0	12.0	73.0	77.0	84.0	34.0	75.0	53.0	36.0	37.0	47.0	35.0	43.0	48.0
37.0	51.0	68.0	30.0	37.0	70.0	18.0	44.0	80.0	49.0	88.0	27.0	50.0	64.0	45.0	20.0	60.0	42.0	47.0	84.0	97.0	7.0	90.0	78.0	51.0	67.0	27.0	40.0	22.0	81.0
68.0	54.0	68.0	65.0	47.0	46.0	53.0	39.0	77.0	24.0	61.0	47.0	62.0	52.0	14.0	30.0	55.0	13.0	83.0	96.0	103.0	41.0	94.0	70.0	55.0	51.0	59.0	53.0	54.0	57.0
33.0	27.0	44.0	38.0	13.0	52.0	27.0	21.0	56.0	35.0	71.0	11.0	28.0	42.0	37.0	39.0	36.0	34.0	53.0	63.0	74.0	21.0	66.0	54.0	27.0	45.0	27.0	18.0	23.0	62.0
49.0	9.0	11.0	62.0	22.0	47.0	55.0	24.0	22.0	45.0	62.0	34.0	14.0	26.0	55.0	73.0	14.0	52.0	72.0	35.0	41.0	54.0	32.0	25.0	8.0	32.0	49.0	21.0	49.0	51.0
89.0	44.0	36.0	99.0	57.0	23.0	89.0	42.0	33.0	43.0	24.0	69.0	57.0	21.0	54.0	91.0	31.0	54.0	112.0	69.0	63.0	83.0	53.0	21.0	45.0	18.0	87.0	59.0	84.0	16.0
2.0	47.0	61.0	15.0	34.0	84.0	19.0	51.0	72.0	69.0	102.0	24.0	36.0	69.0	71.0	56.0	59.0	67.0	22.0	60.0	76.0	29.0	73.0	75.0	46.0	74.0	9.0	31.0	14.0	93.0
60.0	33.0	46.0	63.0	31.0	30.0	51.0	18.0	55.0	9.0	48.0	37.0	44.0	31.0	14.0	44.0	33.0	11.0	79.0	76.0	82.0	41.0	72.0	48.0	35.0	31.0	53.0	38.0	49.0	41.0
40.0	10.0	19.0	54.0	17.0	53.0	48.0	25.0	30.0	48.0	68.0	28.0	6.0	32.0	56.0	70.0	21.0	53.0	63.0	34.0	44.0	48.0	36.0	34.0	9.0	39.0	42.0	14.0	41.0	58.0
46.0	46.0	63.0	42.0	34.0	57.0	30.0	35.0	74.0	35.0	75.0	29.0	49.0	55.0	31.0	19.0	52.0	28.0	60.0	84.0	95.0	18.0	87.0	70.0	46.0	57.0	36.0	39.0	32.0	68.0
24.0	49.0	67.0	16.0	34.0	76.0	4.0	46.0	78.0	57.0	95.0	22.0	45.0	67.0	55.0	33.0	60.0	52.0	34.0	77.0	91.0	8.0	85.0	78.0	49.0	71.0	14.0	35.0	10.0	87.0
28.0	31.0	38.0	44.0	29.0	74.0	44.0	44.0	47.0	66.0	90.0	30.0	17.0	54.0	73.0	75.0	42.0	70.0	49.0	30.0	46.0	49.0	44.0	54.0	30.0	60.0	35.0	22.0	37.0	80.0
69.0	45.0	56.0	70.0	42.0	31.0	57.0	29.0	64.0	10.0	47.0	46.0	56.0	39.0	2.0	43.0	43.0	3.0	87.0	88.0	92.0	47.0	82.0	56.0	46.0	37.0	61.0	49.0	57.0	42.0
17.0	50.0	60.0	31.0	42.0	92.0	37.0	59.0	70.0	80.0	109.0	36.0	37.0	74.0	84.0	74.0	63.0	80.0	28.0	49.0	66.0	47.0	66.0	76.0	49.0	80.0	27.0	36.0	32.0	99.0
20.0	63.0	74.0	26.0	52.0	102.0	36.0	70.0	84.0	88.0	120.0	43.0	50.0	86.0	90.0	73.0	75.0	87.0	15.0	64.0	82.0	48.0	81.0	90.0	62.0	92.0	29.0	48.0	33.0	110.0
50.0	21.0	35.0	56.0	19.0	33.0	45.0	6.0	46.0	19.0	52.0	27.0	32.0	25.0	26.0	48.0	23.0	23.0	71.0	64.0	70.0	38.0	61.0	40.0	22.0	28.0	45.0	25.0	42.0	43.0
24.0	62.0	78.0	8.0	47.0	91.0	13.0	61.0	89.0	72.0	110.0	34.0	54.0	81.0	71.0	43.0	73.0	67.0	21.0	82.0	98.0	23.0	93.0	90.0	61.0	85.0	18.0	46.0	18.0	101.0
19.0	48.0	57.0	34.0	40.0	90.0	39.0	58.0	66.0	78.0	107.0	36.0	34.0	71.0	83.0	75.0	60.0	80.0	32.0	45.0	62.0	48.0	62.0	72.0	46.0	77.0	29.0	35.0	33.0	96.0
51.0	10.0	22.0	60.0	18.0	34.0	51.0	7.0	32.0	28.0	51.0	31.0	24.0	17.0	38.0	61.0	10.0	35.0	74.0	52.0	57.0	46.0	47.0	28.0	11.0	22.0	49.0	22.0	46.0	41.0
77.0	45.0	53.0	80.0	47.0	19.0	68.0	31.0	59.0	9.0	34.0	54.0	58.0	32.0	14.0	55.0	40.0	15.0	96.0	87.0	89.0	58.0	79.0	49.0	47.0	29.0	70.0	53.0	66.0	30.0
85.0	42.0	41.0	92.0	52.0	7.0	82.0	35.0	42.0	28.0	17.0	63.0	57.0	20.0	39.0	78.0	31.0	39.0	107.0	76.0	74.0	74.0	63.0	31.0	44.0	13.0	81.0	56.0	78.0	7.0
31.0	44.0	49.0	47.0	41.0	87.0	50.0	57.0	57.0	79.0	103.0	41.0	30.0	67.0	85.0	84.0	55.0	82.0	46.0	32.0	49.0	57.0	50.0	65.0	43.0	73.0	40.0	35.0	43.0	92.0
22.0	65.0	76.0	27.0	54.0	105.0	38.0	72.0	86.0	90.0	123.0	46.0	52.0	88.0	93.0	75.0	77.0	89.0	16.0	65.0	83.0	50.0	82.0	92.0	64.0	94.0	31.0	50.0	36.0	113.0
66.0	40.0	27.0	82.0	51.0	71.0	79.0	55.0	25.0	75.0	81.0	60.0	36.0	49.0	85.0	103.0	40.0	83.0	86.0	14.0	10.0	81.0	7.0	37.0	39.0	55.0	71.0	47.0	72.0	71.0
20.0	51.0	60.0	34.0	43.0	92.0	40.0	60.0	69.0	81.0	110.0	38.0	36.0	74.0	86.0	77.0	63.0	82.0	31.0	47.0	64.0	50.0	64.0	75.0	49.0	80.0	30.0	37.0	35.0	99.0
71.0	37.0	44.0	76.0	40.0	16.0	64.0	23.0	51.0	7.0	34.0	48.0	50.0	24.0	18.0	57.0	31.0	18.0	92.0	78.0	81.0	55.0	70.0	41.0	38.0	21.0	65.0	46.0	62.0	27.0
9.0	49.0	65.0	8.0	35.0	83.0	12.0	51.0	76.0	66.0	102.0	23.0	40.0	70.0	67.0	49.0	61.0	64.0	21.0	67.0	83.0	23.0	79.0	78.0	48.0	75.0	5.0	33.0	9.0	93.0
74.0	34.0	16.0	88.0	48.0	50.0	82.0	44.0	5.0	59.0	57.0	61.0	40.0	31.0	71.0	98.0	27.0	69.0	97.0	37.0	30.0	80.0	19.0	14.0	34.0	35.0	76.0	48.0	75.0	48.0
19.0	31.0	48.0	26.0	17.0	65.0	18.0	32.0	59.0	49.0	83.0	4.0	26.0	52.0	52.0	46.0	43.0	48.0	40.0	58.0	71.0	20.0	66.0	60.0	31.0	56.0	14.0	16.0	12.0	74.0
46.0	21.0	18.0	61.0	29.0	60.0	58.0	36.0	26.0	58.0	74.0	38.0	14.0	38.0	67.0	81.0	27.0	65.0	68.0	23.0	32.0	59.0	26.0	34.0	19.0	45.0	50.0	25.0	50.0	63.0
73.0	35.0	41.0	79.0	41.0	11.0	67.0	23.0	47.0	12.0	30.0	50.0	50.0	20.0	23.0	62.0	28.0	23.0	94.0	76.0	77.0	59.0	66.0	37.0	37.0	16.0	68.0	46.0	64.0	22.0
35.0	64.0	81.0	21.0	49.0	87.0	17.0	59.0	93.0	66.0	106.0	37.0	60.0	80.0	63.0	29.0	74.0	59.0	36.0	91.0	105.0	18.0	100.0	92.0	64.0	84.0	27.0	50.0	24.0	98.0
80.0	38.0	39.0	87.0	47.0	5.0	76.0	29.0	42.0	22.0	22.0	57.0	53.0	17.0	33.0	72.0	28.0	33.0	101.0	75.0	74.0	68.0	63.0	31.0	40.0	11.0	75.0	51.0	72.0	12.0
11.0	37.0	49.0	27.0	26.0	77.0	27.0	44.0	60.0	64.0	94.0	20.0	24.0	60.0	68.0	61.0	49.0	64.0	33.0	48.0	64.0	34.0	60.0	64.0	35.0	65.0	17.0	21.0	20.0	84.0
46.0	34.0	51.0	46.0	25.0	46.0	34.0	23.0	62.0	26.0	65.0	24.0	40.0	42.0	25.0	31.0	40.0	21.0	63.0	75.0	84.0	24.0	75.0	57.0	35.0	44.0	38.0	31.0	33.0	57.0
93.0	55.0	57.0	97.0	61.0	13.0	85.0	43.0	60.0	26.0	17.0	70.0	69.0	35.0	32.0	74.0	46.0	34.0	113.0	92.0	91.0	76.0	80.0	48.0	56.0	29.0	87.0	66.0	83.0	17.0
72.0	43.0	29.0	87.0	55.0	71.0	84.0	57.0	24.0	77.0	79.0	65.0	41.0	50.0	87.0	107.0	42.0	85.0	92.0	19.0	8.0	86.0	3.0	36.0	42.0	55.0	76.0	52.0	77.0	70.0
94.0	52.0	49.0	101.0	61.0	12.0	90.0	44.0	49.0	34.0	8.0	72.0	66.0	29.0	43.0	84.0	40.0	44.0	116.0	85.0	81.0	82.0	70.0	38.0	53.0	22.0	90.0	65.0	86.0	3.0
52.0	22.0	36.0	57.0	21.0	32.0	46.0	6.0	46.0	18.0	51.0	29.0	33.0	25.0	25.0	49.0	23.0	22.0	73.0	65.0	71.0	39.0	61.0	40.0	23.0	27.0	46.0	27.0	43.0	42.0
68.0	44.0	32.0	84.0	55.0	75.0	82.0	59.0	29.0	79.0	85.0	64.0	40.0	54.0	90.0	107.0	45.0	87.0	88.0	13.0	6.0	84.0	9.0	41.0	43.0	59.0	74.0	51.0	75.0	75.0
