32.0	38.0	20.0	73.0	46.0	29.0	28.0	14.0	60.0	43.0	52.0	26.0	61.0	66.0	53.0	56.0	16.0	50.0	28.0	58.0	15.0	28.0	74.0	27.0	77.0	28.0	40.0	39.0	37.0	71.0
61.0	52.0	40.0	41.0	89.0	61.0	64.0	46.0	41.0	49.0	62.0	59.0	9.0	52.0	43.0	8.0	74.0	13.0	73.0	72.0	65.0	86.0	34.0	33.0	44.0	78.0	24.0	90.0	34.0	12.0
93.0	87.0	58.0	6.0	85.0	62.0	66.0	64.0	20.0	41.0	46.0	62.0	32.0	25.0	28.0	49.0	92.0	36.0	100.0	54.0	75.0	101.0	8.0	54.0	4.0	103.0	59.0	93.0	40.0	42.0
94.0	92.0	55.0	28.0	59.0	44.0	47.0	59.0	20.0	25.0	20.0	45.0	53.0	9.0	19.0	67.0	80.0	50.0	95.0	24.0	60.0	86.0	37.0	54.0	29.0	96.0	68.0	70.0	37.0	67.0
85.0	79.0	50.0	6.0	79.0	55.0	59.0	56.0	14.0	34.0	41.0	55.0	26.0	22.0	22.0	43.0	84.0	29.0	92.0	50.0	67.0	93.0	7.0	45.0	9.0	95.0	51.0	86.0	32.0	38.0
67.0	55.0	59.0	63.0	111.0	83.0	86.0	64.0	65.0	73.0	86.0	81.0	32.0	76.0	68.0	21.0	89.0	37.0	82.0	96.0	84.0	102.0	54.0	52.0	65.0	87.0	35.0	110.0	57.0	20.0
46.0	55.0	37.0	83.0	33.0	29.0	26.0	30.0	70.0	49.0	54.0	28.0	77.0	73.0	62.0	74.0	12.0	66.0	36.0	56.0	14.0	13.0	86.0	44.0	88.0	32.0	59.0	22.0	50.0	88.0
76.0	79.0	43.0	57.0	23.0	16.0	17.0	42.0	43.0	23.0	17.0	19.0	67.0	40.0	35.0	74.0	51.0	58.0	72.0	15.0	31.0	54.0	63.0	46.0	60.0	71.0	66.0	34.0	37.0	81.0
77.0	83.0	54.0	80.0	1.0	28.0	25.0	50.0	66.0	45.0	41.0	30.0	86.0	63.0	58.0	90.0	44.0	77.0	68.0	37.0	31.0	41.0	86.0	59.0	83.0	65.0	78.0	14.0	56.0	100.0
52.0	44.0	28.0	42.0	78.0	51.0	54.0	34.0	38.0	41.0	54.0	48.0	15.0	49.0	38.0	12.0	63.0	7.0	63.0	64.0	54.0	75.0	37.0	21.0	46.0	67.0	15.0	79.0	25.0	23.0
9.0	6.0	41.0	90.0	85.0	65.0	65.0	40.0	81.0	72.0	84.0	62.0	64.0	91.0	77.0	50.0	45.0	56.0	26.0	92.0	54.0	56.0	86.0	42.0	94.0	32.0	34.0	76.0	59.0	66.0
40.0	50.0	38.0	88.0	41.0	36.0	33.0	31.0	75.0	55.0	61.0	34.0	79.0	79.0	67.0	74.0	4.0	68.0	28.0	64.0	20.0	10.0	90.0	45.0	92.0	24.0	57.0	29.0	53.0	89.0
27.0	39.0	56.0	110.0	76.0	67.0	65.0	50.0	98.0	83.0	91.0	65.0	91.0	105.0	92.0	81.0	31.0	81.0	14.0	96.0	51.0	35.0	109.0	60.0	114.0	12.0	63.0	63.0	75.0	97.0
34.0	42.0	30.0	81.0	44.0	33.0	31.0	23.0	68.0	50.0	57.0	31.0	70.0	73.0	61.0	65.0	6.0	59.0	25.0	62.0	17.0	18.0	83.0	36.0	86.0	23.0	48.0	34.0	46.0	80.0
78.0	76.0	39.0	25.0	55.0	33.0	37.0	44.0	11.0	12.0	17.0	34.0	41.0	12.0	4.0	53.0	67.0	36.0	81.0	26.0	48.0	75.0	31.0	38.0	28.0	82.0	52.0	63.0	21.0	55.0
58.0	46.0	55.0	68.0	108.0	82.0	84.0	60.0	68.0	74.0	87.0	79.0	36.0	80.0	70.0	22.0	83.0	38.0	74.0	97.0	80.0	96.0	60.0	49.0	71.0	80.0	31.0	106.0	57.0	27.0
69.0	66.0	31.0	28.0	54.0	29.0	33.0	35.0	14.0	9.0	21.0	29.0	35.0	20.0	7.0	45.0	60.0	29.0	72.0	31.0	42.0	69.0	32.0	29.0	32.0	74.0	44.0	60.0	12.0	50.0
83.0	91.0	65.0	95.0	15.0	41.0	38.0	60.0	81.0	60.0	55.0	43.0	100.0	78.0	72.0	102.0	48.0	90.0	71.0	51.0	40.0	40.0	101.0	71.0	98.0	67.0	89.0	15.0	69.0	113.0
46.0	55.0	37.0	84.0	33.0	30.0	27.0	31.0	71.0	50.0	55.0	29.0	78.0	74.0	62.0	75.0	12.0	67.0	35.0	57.0	15.0	12.0	87.0	44.0	89.0	32.0	59.0	22.0	51.0	89.0
98.0	94.0	60.0	15.0	73.0	55.0	59.0	64.0	17.0	34.0	33.0	55.0	46.0	11.0	23.0	62.0	89.0	47.0	102.0	39.0	70.0	97.0	25.0	57.0	15.0	103.0	67.0	83.0	41.0	58.0
76.0	70.0	40.0	15.0	71.0	46.0	50.0	46.0	10.0	26.0	35.0	45.0	23.0	21.0	15.0	38.0	74.0	22.0	82.0	45.0	57.0	83.0	16.0	35.0	19.0	85.0	43.0	77.0	22.0	37.0
81.0	87.0	54.0	74.0	9.0	26.0	25.0	51.0	60.0	40.0	33.0	29.0	83.0	56.0	52.0	88.0	51.0	74.0	74.0	28.0	34.0	49.0	80.0	59.0	77.0	71.0	78.0	23.0	53.0	97.0
89.0	96.0	68.0	94.0	16.0	43.0	40.0	65.0	81.0	60.0	54.0	45.0	102.0	77.0	72.0	105.0	54.0	92.0	78.0	49.0	44.0	47.0	101.0	75.0	98.0	74.0	93.0	21.0	71.0	115.0
27.0	38.0	41.0	95.0	58.0	49.0	47.0	35.0	83.0	66.0	74.0	47.0	80.0	89.0	76.0	72.0	13.0	70.0	12.0	78.0	33.0	21.0	95.0	47.0	100.0	7.0	54.0	46.0	60.0	88.0
16.0	28.0	48.0	102.0	76.0	64.0	62.0	44.0	91.0	77.0	87.0	61.0	81.0	99.0	86.0	70.0	32.0	72.0	8.0	93.0	49.0	40.0	100.0	52.0	106.0	12.0	52.0	65.0	68.0	86.0
91.0	98.0	66.0	86.0	14.0	39.0	37.0	63.0	72.0	53.0	45.0	42.0	96.0	67.0	64.0	101.0	59.0	87.0	82.0	38.0	45.0	54.0	93.0	72.0	88.0	79.0	91.0	26.0	66.0	110.0
25.0	36.0	40.0	94.0	59.0	49.0	47.0	34.0	82.0	65.0	73.0	47.0	78.0	88.0	75.0	70.0	14.0	68.0	10.0	78.0	33.0	23.0	94.0	46.0	98.0	7.0	52.0	47.0	59.0	86.0
37.0	41.0	17.0	68.0	42.0	23.0	22.0	11.0	55.0	37.0	46.0	20.0	57.0	60.0	47.0	54.0	20.0	47.0	34.0	52.0	12.0	31.0	69.0	24.0	72.0	34.0	39.0	37.0	32.0	68.0
11.0	23.0	39.0	92.0	70.0	55.0	54.0	34.0	82.0	68.0	78.0	53.0	72.0	89.0	76.0	62.0	26.0	63.0	6.0	84.0	41.0	36.0	91.0	43.0	97.0	12.0	44.0	60.0	58.0	78.0
44.0	38.0	16.0	47.0	68.0	41.0	43.0	22.0	39.0	35.0	49.0	38.0	26.0	49.0	36.0	22.0	51.0	15.0	53.0	59.0	42.0	63.0	44.0	9.0	51.0	56.0	13.0	67.0	19.0	35.0
87.0	87.0	49.0	37.0	47.0	33.0	36.0	52.0	26.0	19.0	8.0	35.0	57.0	18.0	20.0	68.0	70.0	52.0	87.0	12.0	50.0	75.0	45.0	50.0	39.0	88.0	66.0	58.0	34.0	71.0
42.0	40.0	4.0	50.0	55.0	28.0	30.0	11.0	39.0	28.0	41.0	26.0	37.0	47.0	34.0	35.0	40.0	26.0	47.0	50.0	29.0	51.0	50.0	4.0	54.0	49.0	23.0	54.0	15.0	48.0
40.0	28.0	45.0	73.0	98.0	72.0	74.0	48.0	69.0	69.0	83.0	69.0	42.0	80.0	69.0	25.0	68.0	39.0	56.0	92.0	68.0	80.0	66.0	40.0	76.0	62.0	21.0	94.0	53.0	38.0
83.0	79.0	45.0	16.0	64.0	42.0	46.0	50.0	4.0	21.0	25.0	42.0	37.0	8.0	8.0	51.0	75.0	35.0	87.0	33.0	56.0	83.0	23.0	42.0	19.0	89.0	54.0	72.0	26.0	51.0
96.0	93.0	57.0	25.0	63.0	47.0	51.0	61.0	19.0	28.0	24.0	48.0	52.0	8.0	20.0	66.0	83.0	50.0	98.0	28.0	63.0	90.0	34.0	56.0	26.0	99.0	69.0	74.0	39.0	65.0
45.0	51.0	24.0	69.0	33.0	17.0	15.0	18.0	55.0	36.0	42.0	15.0	63.0	59.0	47.0	62.0	20.0	52.0	39.0	46.0	2.0	27.0	72.0	31.0	73.0	38.0	48.0	28.0	35.0	75.0
44.0	39.0	14.0	46.0	65.0	38.0	41.0	21.0	37.0	33.0	46.0	36.0	27.0	47.0	34.0	25.0	50.0	16.0	52.0	56.0	40.0	61.0	43.0	7.0	50.0	56.0	16.0	65.0	16.0	37.0
76.0	67.0	49.0	29.0	92.0	65.0	68.0	55.0	33.0	48.0	59.0	63.0	9.0	44.0	39.0	24.0	85.0	19.0	86.0	69.0	72.0	96.0	20.0	42.0	31.0	91.0	38.0	95.0	37.0	14.0
8.0	21.0	44.0	96.0	76.0	62.0	60.0	40.0	86.0	73.0	84.0	59.0	75.0	94.0	81.0	63.0	33.0	65.0	10.0	90.0	47.0	42.0	94.0	47.0	101.0	16.0	46.0	66.0	63.0	79.0
76.0	71.0	39.0	15.0	68.0	44.0	48.0	45.0	7.0	24.0	33.0	43.0	26.0	19.0	12.0	40.0	73.0	24.0	82.0	42.0	56.0	82.0	17.0	35.0	19.0	84.0	44.0	75.0	20.0	39.0
74.0	69.0	38.0	17.0	67.0	42.0	46.0	43.0	8.0	22.0	32.0	42.0	26.0	19.0	11.0	39.0	71.0	23.0	80.0	41.0	54.0	80.0	19.0	34.0	21.0	82.0	43.0	73.0	19.0	40.0
12.0	23.0	33.0	87.0	65.0	50.0	49.0	28.0	76.0	62.0	72.0	47.0	68.0	83.0	70.0	58.0	23.0	58.0	10.0	78.0	36.0	35.0	86.0	37.0	91.0	15.0	40.0	56.0	52.0	74.0
49.0	57.0	40.0	86.0	32.0	31.0	27.0	33.0	72.0	52.0	55.0	30.0	80.0	75.0	64.0	77.0	14.0	69.0	37.0	57.0	16.0	12.0	89.0	47.0	90.0	34.0	62.0	20.0	52.0	91.0
25.0	37.0	57.0	111.0	80.0	71.0	69.0	52.0	100.0	85.0	94.0	68.0	91.0	107.0	94.0	79.0	36.0	81.0	15.0	100.0	55.0	41.0	110.0	61.0	115.0	15.0	62.0	68.0	76.0	96.0
51.0	44.0	25.0	41.0	74.0	47.0	50.0	31.0	36.0	37.0	51.0	45.0	17.0	47.0	35.0	16.0	60.0	7.0	61.0	61.0	50.0	72.0	37.0	18.0	45.0	65.0	15.0	75.0	21.0	27.0
24.0	37.0	47.0	101.0	66.0	57.0	55.0	41.0	89.0	73.0	81.0	55.0	84.0	96.0	83.0	75.0	22.0	74.0	8.0	86.0	41.0	28.0	101.0	52.0	106.0	2.0	57.0	54.0	66.0	91.0
90.0	97.0	68.0	92.0	15.0	42.0	39.0	64.0	78.0	58.0	51.0	44.0	100.0	74.0	70.0	104.0	55.0	91.0	79.0	46.0	44.0	49.0	98.0	74.0	95.0	75.0	92.0	22.0	70.0	114.0
72.0	79.0	53.0	86.0	10.0	30.0	27.0	48.0	71.0	50.0	47.0	32.0	89.0	70.0	63.0	90.0	38.0	79.0	61.0	45.0	28.0	33.0	91.0	59.0	89.0	58.0	77.0	5.0	58.0	102.0
13.0	25.0	39.0	93.0	68.0	54.0	53.0	34.0	81.0	67.0	77.0	52.0	73.0	89.0	76.0	63.0	25.0	63.0	5.0	83.0	40.0	35.0	91.0	43.0	97.0	11.0	45.0	58.0	58.0	79.0
74.0	81.0	53.0	83.0	6.0	29.0	26.0	49.0	69.0	48.0	44.0	31.0	88.0	67.0	61.0	90.0	41.0	78.0	65.0	41.0	29.0	36.0	89.0	59.0	87.0	61.0	78.0	9.0	57.0	101.0
50.0	47.0	12.0	42.0	55.0	28.0	30.0	18.0	31.0	22.0	35.0	25.0	33.0	40.0	26.0	35.0	46.0	22.0	54.0	45.0	32.0	57.0	43.0	9.0	47.0	57.0	27.0	56.0	8.0	45.0
68.0	68.0	31.0	44.0	37.0	14.0	18.0	32.0	29.0	8.0	12.0	15.0	51.0	30.0	21.0	58.0	50.0	43.0	67.0	20.0	30.0	56.0	49.0	33.0	47.0	67.0	52.0	43.0	22.0	65.0
86.0	94.0	67.0	95.0	16.0	42.0	40.0	63.0	81.0	61.0	55.0	45.0	101.0	78.0	73.0	104.0	51.0	92.0	75.0	50.0	42.0	44.0	101.0	73.0	98.0	71.0	92.0	18.0	71.0	115.0
55.0	44.0	48.0	61.0	101.0	74.0	76.0	53.0	60.0	66.0	79.0	71.0	29.0	72.0	62.0	14.0	78.0	30.0	70.0	89.0	74.0	91.0	53.0	42.0	64.0	76.0	24.0	99.0	49.0	22.0
51.0	54.0	20.0	59.0	33.0	9.0	9.0	18.0	45.0	25.0	31.0	6.0	56.0	48.0	37.0	57.0	31.0	45.0	48.0	37.0	11.0	38.0	62.0	26.0	63.0	48.0	45.0	33.0	26.0	68.0
51.0	44.0	23.0	41.0	73.0	45.0	48.0	30.0	35.0	36.0	49.0	43.0	18.0	46.0	34.0	17.0	59.0	8.0	60.0	60.0	48.0	70.0	37.0	16.0	45.0	64.0	16.0	73.0	20.0	28.0
98.0	95.0	59.0	26.0	64.0	49.0	53.0	63.0	21.0	30.0	25.0	50.0	54.0	10.0	23.0	68.0	85.0	52.0	100.0	29.0	65.0	91.0	35.0	58.0	26.0	101.0	71.0	75.0	41.0	67.0
5.0	12.0	43.0	93.0	82.0	65.0	64.0	40.0	84.0	73.0	85.0	62.0	69.0	93.0	80.0	56.0	40.0	61.0	20.0	92.0	52.0	51.0	90.0	44.0	97.0	26.0	39.0	73.0	61.0	72.0
46.0	42.0	11.0	45.0	60.0	33.0	35.0	17.0	35.0	28.0	41.0	30.0	30.0	44.0	31.0	30.0	47.0	19.0	52.0	51.0	35.0	58.0	44.0	5.0	49.0	55.0	21.0	60.0	12.0	42.0
48.0	38.0	32.0	51.0	84.0	58.0	60.0	37.0	47.0	50.0	63.0	55.0	21.0	59.0	48.0	7.0	64.0	17.0	60.0	73.0	58.0	77.0	45.0	26.0	55.0	65.0	11.0	83.0	33.0	24.0
77.0	71.0	42.0	13.0	75.0	50.0	53.0	48.0	12.0	30.0	39.0	49.0	21.0	24.0	19.0	37.0	77.0	22.0	84.0	48.0	61.0	86.0	12.0	37.0	17.0	87.0	43.0	80.0	24.0	34.0
27.0	33.0	21.0	75.0	51.0	33.0	32.0	14.0	62.0	46.0	56.0	31.0	60.0	69.0	56.0	54.0	17.0	50.0	24.0	62.0	20.0	29.0	75.0	27.0	79.0	25.0	37.0	43.0	39.0	69.0
94.0	89.0	56.0	10.0	74.0	54.0	58.0	62.0	14.0	33.0	35.0	55.0	41.0	12.0	21.0	57.0	87.0	42.0	99.0	41.0	69.0	95.0	20.0	53.0	10.0	101.0	63.0	83.0	37.0	53.0
29.0	17.0	37.0	73.0	89.0	64.0	65.0	39.0	67.0	64.0	77.0	61.0	44.0	78.0	66.0	29.0	57.0	39.0	45.0	87.0	59.0	69.0	68.0	33.0	77.0	51.0	17.0	84.0	48.0	44.0
63.0	61.0	24.0	35.0	49.0	23.0	27.0	28.0	21.0	8.0	21.0	22.0	38.0	27.0	14.0	45.0	53.0	29.0	66.0	31.0	35.0	62.0	38.0	24.0	39.0	67.0	41.0	54.0	9.0	52.0
66.0	63.0	28.0	28.0	56.0	30.0	34.0	33.0	15.0	12.0	25.0	30.0	32.0	23.0	10.0	41.0	59.0	25.0	70.0	35.0	42.0	68.0	31.0	25.0	33.0	72.0	39.0	61.0	9.0	46.0
16.0	26.0	31.0	85.0	61.0	46.0	45.0	26.0	74.0	59.0	69.0	43.0	68.0	81.0	68.0	59.0	19.0	57.0	11.0	75.0	32.0	31.0	85.0	36.0	90.0	14.0	41.0	52.0	50.0	75.0
66.0	54.0	57.0	61.0	109.0	82.0	84.0	62.0	63.0	71.0	84.0	79.0	30.0	74.0	66.0	19.0	88.0	35.0	81.0	94.0	83.0	101.0	52.0	50.0	63.0	87.0	34.0	108.0	56.0	18.0
103.0	100.0	65.0	21.0	74.0	58.0	62.0	70.0	23.0	38.0	35.0	59.0	53.0	15.0	28.0	69.0	93.0	53.0	107.0	39.0	74.0	100.0	31.0	63.0	21.0	108.0	74.0	85.0	46.0	65.0
102.0	100.0	64.0	31.0	65.0	52.0	55.0	67.0	27.0	34.0	27.0	53.0	59.0	15.0	28.0	74.0	88.0	58.0	104.0	28.0	68.0	94.0	41.0	63.0	31.0	105.0	76.0	76.0	46.0	72.0
24.0	35.0	34.0	88.0	55.0	44.0	42.0	28.0	76.0	59.0	67.0	41.0	73.0	82.0	69.0	65.0	11.0	62.0	13.0	73.0	28.0	23.0	88.0	40.0	92.0	12.0	48.0	45.0	53.0	81.0
32.0	42.0	32.0	85.0	47.0	36.0	34.0	26.0	72.0	54.0	61.0	34.0	73.0	77.0	64.0	67.0	4.0	62.0	22.0	65.0	20.0	17.0	86.0	39.0	89.0	20.0	50.0	36.0	49.0	82.0
68.0	55.0	63.0	69.0	115.0	88.0	91.0	68.0	70.0	79.0	91.0	86.0	38.0	82.0	73.0	26.0	92.0	42.0	83.0	102.0	88.0	105.0	60.0	56.0	71.0	89.0	39.0	114.0	63.0	25.0
26.0	28.0	13.0	67.0	57.0	35.0	35.0	9.0	56.0	43.0	54.0	32.0	50.0	63.0	50.0	44.0	28.0	40.0	30.0	61.0	26.0	40.0	66.0	17.0	71.0	33.0	27.0	51.0	32.0	59.0
29.0	40.0	36.0	90.0	52.0	42.0	40.0	30.0	77.0	59.0	67.0	40.0	76.0	82.0	70.0	69.0	7.0	65.0	17.0	71.0	26.0	18.0	90.0	42.0	94.0	14.0	52.0	41.0	54.0	85.0
68.0	65.0	30.0	26.0	58.0	32.0	36.0	35.0	13.0	13.0	25.0	32.0	31.0	21.0	8.0	42.0	62.0	25.0	73.0	35.0	44.0	71.0	29.0	28.0	30.0	75.0	41.0	63.0	11.0	46.0
91.0	90.0	52.0	33.0	52.0	38.0	41.0	55.0	23.0	22.0	14.0	40.0	55.0	14.0	20.0	68.0	75.0	51.0	91.0	17.0	55.0	80.0	42.0	52.0	35.0	92.0	68.0	63.0	36.0	70.0
66.0	54.0	57.0	61.0	109.0	82.0	85.0	63.0	63.0	72.0	84.0	80.0	30.0	75.0	66.0	20.0	88.0	35.0	81.0	95.0	83.0	101.0	52.0	51.0	63.0	87.0	34.0	109.0	56.0	18.0
100.0	97.0	62.0	19.0	73.0	56.0	60.0	67.0	20.0	35.0	34.0	57.0	50.0	12.0	25.0	66.0	91.0	50.0	104.0	38.0	71.0	98.0	29.0	60.0	18.0	106.0	71.0	83.0	43.0	62.0
52.0	48.0	16.0	38.0	60.0	33.0	36.0	23.0	28.0	23.0	37.0	30.0	27.0	38.0	25.0	30.0	52.0	17.0	58.0	47.0	38.0	62.0	38.0	12.0	43.0	61.0	25.0	62.0	7.0	40.0
75.0	74.0	36.0	35.0	44.0	24.0	27.0	39.0	22.0	6.0	8.0	25.0	48.0	20.0	13.0	58.0	60.0	41.0	75.0	18.0	39.0	66.0	42.0	37.0	39.0	76.0	54.0	52.0	22.0	62.0
63.0	64.0	26.0	44.0	38.0	13.0	17.0	28.0	30.0	9.0	17.0	13.0	49.0	32.0	21.0	55.0	47.0	40.0	63.0	25.0	27.0	54.0	49.0	29.0	48.0	64.0	47.0	43.0	18.0	63.0
98.0	97.0	60.0	34.0	57.0	45.0	49.0	63.0	27.0	29.0	21.0	47.0	60.0	16.0	26.0	74.0	82.0	57.0	99.0	21.0	62.0	87.0	44.0	59.0	35.0	99.0	74.0	69.0	43.0	74.0
54.0	46.0	31.0	41.0	80.0	53.0	56.0	37.0	38.0	42.0	55.0	50.0	13.0	49.0	38.0	10.0	65.0	7.0	65.0	66.0	56.0	77.0	36.0	24.0	45.0	69.0	17.0	81.0	26.0	21.0
44.0	54.0	42.0	92.0	40.0	38.0	35.0	36.0	78.0	58.0	63.0	37.0	83.0	82.0	70.0	79.0	9.0	72.0	31.0	66.0	22.0	5.0	94.0	49.0	96.0	26.0	62.0	27.0	57.0	94.0
102.0	98.0	65.0	18.0	77.0	59.0	63.0	69.0	22.0	39.0	37.0	60.0	50.0	15.0	28.0	66.0	94.0	51.0	107.0	42.0	75.0	101.0	27.0	62.0	17.0	108.0	72.0	87.0	45.0	61.0
80.0	85.0	54.0	76.0	5.0	26.0	24.0	51.0	62.0	42.0	36.0	29.0	84.0	59.0	54.0	89.0	48.0	75.0	72.0	32.0	33.0	46.0	83.0	59.0	79.0	69.0	78.0	19.0	54.0	98.0
42.0	52.0	41.0	91.0	41.0	38.0	35.0	34.0	77.0	58.0	63.0	37.0	81.0	81.0	69.0	77.0	6.0	71.0	29.0	66.0	22.0	7.0	93.0	47.0	95.0	25.0	60.0	29.0	56.0	92.0
62.0	53.0	41.0	41.0	90.0	62.0	65.0	47.0	41.0	50.0	62.0	60.0	9.0	52.0	44.0	9.0	76.0	13.0	74.0	72.0	66.0	88.0	33.0	34.0	44.0	79.0	25.0	91.0	35.0	11.0
79.0	78.0	40.0	37.0	43.0	25.0	29.0	43.0	23.0	10.0	4.0	27.0	51.0	20.0	16.0	62.0	62.0	45.0	79.0	14.0	42.0	68.0	44.0	41.0	40.0	79.0	58.0	53.0	26.0	66.0
